end_date,answer,pct
July-19,Trump,51.6
July-19,Trump,49.8
July-19,Trump,51.9
July-19,Trump,41
July-19,Trump,43
July-19,Trump,37
July-19,Trump,36
July-19,Trump,37
July-19,Trump,37
July-19,Trump,37
July-19,Trump,37
July-19,Trump,37
July-19,Trump,37
July-19,Trump,37
July-19,Trump,37
July-19,Trump,37
July-19,Trump,36
July-19,Trump,38
July-19,Trump,36
July-19,Trump,37.1
July-19,Trump,38.2
July-19,Trump,38.5
July-19,Trump,37.3
July-19,Trump,38.6
July-19,Trump,37.6
July-19,Trump,39
July-19,Trump,38
July-19,Trump,40
July-19,Trump,40
July-19,Trump,39
July-19,Trump,40
July-19,Trump,40
July-19,Trump,39
July-19,Trump,40
July-19,Trump,39
July-19,Trump,40
July-19,Trump,41
July-19,Trump,42
July-19,Trump,42
July-19,Trump,46
July-19,Trump,46
July-19,Trump,44
July-19,Trump,44
July-19,Trump,44
July-19,Trump,46
July-19,Trump,60
July-19,Trump,36
July-19,Trump,37
July-19,Trump,38
July-19,Trump,38
July-19,Trump,37
July-19,Trump,37
July-19,Trump,42
July-19,Trump,43
July-19,Trump,43
July-19,Trump,44
July-19,Trump,51.4
July-19,Trump,49
July-19,Trump,51.3
July-19,Trump,50.6
July-19,Trump,46.6
July-19,Trump,41
July-19,Trump,44
July-19,Trump,41
July-19,Trump,43
July-19,Trump,45
July-19,Trump,48
July-19,Trump,44
July-19,Trump,48
July-19,Trump,43
July-19,Trump,46
July-19,Trump,44
July-19,Trump,47
June-19,Trump,47
June-19,Trump,46
June-19,Trump,48
June-19,Trump,49
June-19,Trump,48
June-19,Trump,39
June-19,Trump,37
June-19,Trump,38
June-19,Trump,38
June-19,Trump,37
June-19,Trump,38
June-19,Trump,38
June-19,Trump,38
June-19,Trump,38
June-19,Trump,38
June-19,Trump,38
June-19,Trump,37
June-19,Trump,38
June-19,Trump,38
June-19,Trump,45.2
June-19,Trump,45.4
June-19,Trump,46.7
June-19,Trump,47.7
June-19,Trump,48.1
June-19,Trump,40
June-19,Trump,40
June-19,Trump,41
June-19,Trump,41
June-19,Trump,40
June-19,Trump,41
June-19,Trump,41
June-19,Trump,41
June-19,Trump,41
June-19,Trump,45
June-19,Trump,46
June-19,Trump,47
June-19,Trump,47
June-19,Trump,47
June-19,Trump,48
June-19,Trump,41
June-19,Trump,42
June-19,Trump,43
June-19,Trump,44
June-19,Trump,43
June-19,Trump,44
June-19,Trump,46.8
June-19,Trump,54
June-19,Trump,54
June-19,Trump,54
June-19,Trump,54
June-19,Trump,40
June-19,Trump,40
June-19,Trump,41
June-19,Trump,41
June-19,Trump,43
June-19,Trump,44
June-19,Trump,43
June-19,Trump,44
June-19,Trump,42
June-19,Trump,44
June-19,Trump,45
June-19,Trump,45
June-19,Trump,57
June-19,Trump,57
June-19,Trump,60
June-19,Trump,60
June-19,Trump,39
June-19,Trump,40
June-19,Trump,41
June-19,Trump,41
June-19,Trump,40
June-19,Trump,41
June-19,Trump,35
June-19,Trump,35
June-19,Trump,36
June-19,Trump,36
June-19,Trump,36
June-19,Trump,35
June-19,Trump,40
June-19,Trump,42
June-19,Trump,42
June-19,Trump,41
June-19,Trump,42
June-19,Trump,42
June-19,Trump,33
June-19,Trump,32
June-19,Trump,33
June-19,Trump,32
June-19,Trump,33
June-19,Trump,32
June-19,Trump,31
June-19,Trump,43.7
June-19,Trump,45.4
June-19,Trump,34
June-19,Trump,36
June-19,Trump,46
June-19,Trump,34
June-19,Trump,36
June-19,Trump,35
June-19,Trump,37
June-19,Trump,36
June-19,Trump,38
June-19,Trump,34
June-19,Trump,37
June-19,Trump,36
June-19,Trump,38
June-19,Trump,44
June-19,Trump,47
June-19,Trump,46
June-19,Trump,47
June-19,Trump,46
June-19,Trump,48
June-19,Trump,46
June-19,Trump,47.9
June-19,Trump,46.2
June-19,Trump,51.2
June-19,Trump,49.7
June-19,Trump,44.3
June-19,Trump,52
May-19,Trump,38.5
May-19,Trump,41.4
May-19,Trump,41.3
May-19,Trump,41.3
May-19,Trump,42.8
May-19,Trump,43.5
May-19,Trump,38
May-19,Trump,36
May-19,Trump,38
May-19,Trump,37
May-19,Trump,37
May-19,Trump,37
May-19,Trump,37
May-19,Trump,37
May-19,Trump,37
May-19,Trump,37
May-19,Trump,36
May-19,Trump,38
May-19,Trump,38
May-19,Trump,40
May-19,Trump,39
May-19,Trump,39
May-19,Trump,39
May-19,Trump,39
May-19,Trump,39
May-19,Trump,40
May-19,Trump,38
May-19,Trump,44
May-19,Trump,46
May-19,Trump,46
May-19,Trump,46
May-19,Trump,46
May-19,Trump,45
May-19,Trump,46
May-19,Trump,50.2
May-19,Trump,51.4
May-19,Trump,52.7
May-19,Trump,52.2
May-19,Trump,51.7
May-19,Trump,54
May-19,Trump,44
May-19,Trump,45
May-19,Trump,38
May-19,Trump,41
May-19,Trump,41
May-19,Trump,41
May-19,Trump,41
May-19,Trump,42
May-19,Trump,43
May-19,Trump,44
May-19,Trump,45
May-19,Trump,44
May-19,Trump,46
May-19,Trump,45.6
May-19,Trump,47.6
May-19,Trump,46
May-19,Trump,48.7
May-19,Trump,48.5
May-19,Trump,50
May-19,Trump,39
May-19,Trump,40
May-19,Trump,41
May-19,Trump,41
May-19,Trump,41
May-19,Trump,41
May-19,Trump,47
May-19,Trump,44
May-19,Trump,47
May-19,Trump,46
May-19,Trump,48
May-19,Trump,46
May-19,Trump,46
May-19,Trump,40
May-19,Trump,39
May-19,Trump,39
May-19,Trump,39
May-19,Trump,39
May-19,Trump,39
May-19,Trump,40
May-19,Trump,38
May-19,Trump,38
May-19,Trump,39
April-19,Trump,48
April-19,Trump,49
April-19,Trump,49
April-19,Trump,46
April-19,Trump,42
April-19,Trump,45
April-19,Trump,36
April-19,Trump,38
April-19,Trump,39
April-19,Trump,39
April-19,Trump,38
April-19,Trump,38
April-19,Trump,37
April-19,Trump,38
April-19,Trump,38
April-19,Trump,38
April-19,Trump,37
April-19,Trump,49.5
April-19,Trump,49.7
April-19,Trump,51.1
April-19,Trump,54.2
April-19,Trump,53.1
April-19,Trump,53.7
April-19,Trump,44
April-19,Trump,45
April-19,Trump,44
April-19,Trump,45
April-19,Trump,48
April-19,Trump,42
April-19,Trump,37
April-19,Trump,44
April-19,Trump,34
April-19,Trump,41
April-19,Trump,42
April-19,Trump,40
April-19,Trump,42
April-19,Trump,41
April-19,Trump,41
April-19,Trump,41
April-19,Trump,42
April-19,Trump,43
April-19,Trump,47.2
April-19,Trump,48.8
April-19,Trump,48.5
April-19,Trump,49.7
April-19,Trump,51.7
April-19,Trump,51.4
April-19,Trump,51
April-19,Trump,51
April-19,Trump,51
April-19,Trump,52
April-19,Trump,47
April-19,Trump,44
April-19,Trump,45
April-19,Trump,45
April-19,Trump,45
April-19,Trump,36.9
April-19,Trump,31.2
April-19,Trump,36.2
April-19,Trump,37
April-19,Trump,37
April-19,Trump,38
April-19,Trump,36
April-19,Trump,37
April-19,Trump,37
April-19,Trump,37
April-19,Trump,37
April-19,Trump,36
April-19,Trump,38
April-19,Trump,38
April-19,Trump,39
April-19,Trump,38
April-19,Trump,38
April-19,Trump,38
April-19,Trump,38
March-19,Trump,53.7
March-19,Trump,48.3
March-19,Trump,51.4
March-19,Trump,50.7
March-19,Trump,52
March-19,Trump,40
March-19,Trump,41
March-19,Trump,41
March-19,Trump,41
March-19,Trump,41
March-19,Trump,41
March-19,Trump,41
March-19,Trump,42
March-19,Trump,47.6
March-19,Trump,45.2
March-19,Trump,45.4
March-19,Trump,49.3
March-19,Trump,49.2
March-19,Trump,44
March-19,Trump,51.4
March-19,Trump,47.2
March-19,Trump,49.1
March-19,Trump,53.6
March-19,Trump,51.9
March-19,Trump,47.9
March-19,Trump,47
March-19,Trump,40
March-19,Trump,41
March-19,Trump,42
March-19,Trump,46
March-19,Trump,46
March-19,Trump,48
March-19,Trump,43
March-19,Trump,44
March-19,Trump,47
March-19,Trump,36
March-19,Trump,36
March-19,Trump,35
March-19,Trump,36
March-19,Trump,35
March-19,Trump,37
March-19,Trump,36
March-19,Trump,35
March-19,Trump,40
March-19,Trump,41
March-19,Trump,42
March-19,Trump,41
March-19,Trump,49.1
March-19,Trump,44.6
March-19,Trump,49.1
March-19,Trump,47.8
March-19,Trump,51.1
March-19,Trump,46.4
March-19,Trump,44
March-19,Trump,33
March-19,Trump,35
March-19,Trump,36
March-19,Trump,37
March-19,Trump,36
March-19,Trump,37
March-19,Trump,36
March-19,Trump,37
March-19,Trump,47.9
March-19,Trump,45.7
March-19,Trump,47.9
March-19,Trump,50.2
March-19,Trump,49.2
March-19,Trump,49.6
March-19,Trump,44.4
March-19,Trump,46.2
March-19,Trump,43
March-19,Trump,44
March-19,Trump,44
March-19,Trump,44
March-19,Trump,44
March-19,Trump,44
March-19,Trump,45.8
March-19,Trump,46.3
March-19,Trump,46.6
March-19,Trump,46.5
March-19,Trump,46.7
March-19,Trump,45
March-19,Trump,45
March-19,Trump,45
March-19,Trump,45
March-19,Trump,45
March-19,Trump,48.6
March-19,Trump,46.3
March-19,Trump,47.5
March-19,Trump,48.7
March-19,Trump,47.2
March-19,Trump,44.3
March-19,Trump,45.3
March-19,Trump,35
March-19,Trump,54
March-19,Trump,51.9
March-19,Trump,53.9
March-19,Trump,55.9
March-19,Trump,54.2
March-19,Trump,56.1
March-19,Trump,56.1
March-19,Trump,52.5
March-19,Trump,51.3
February-19,Trump,47
February-19,Trump,47
February-19,Trump,47
February-19,Trump,48
February-19,Trump,48
February-19,Trump,46
February-19,Trump,40
February-19,Trump,43
February-19,Trump,43
February-19,Trump,41
February-19,Trump,42
February-19,Trump,48.4
February-19,Trump,45.2
February-19,Trump,45
February-19,Trump,48.2
February-19,Trump,49.1
February-19,Trump,44.7
February-19,Trump,42.4
February-19,Trump,47.4
February-19,Trump,45.4
February-19,Trump,48.7
February-19,Trump,48
February-19,Trump,47.2
February-19,Trump,48.5
February-19,Trump,49.1
February-19,Trump,48.2
February-19,Trump,44.9
February-19,Trump,42
February-19,Trump,49
February-19,Trump,49
February-19,Trump,46
February-19,Trump,49
February-19,Trump,49
February-19,Trump,49
February-19,Trump,43
February-19,Trump,46
February-19,Trump,45
February-19,Trump,44
February-19,Trump,51.9
February-19,Trump,53
February-19,Trump,49.4
February-19,Trump,50.5
February-19,Trump,53.2
February-19,Trump,54.5
February-19,Trump,54
February-19,Trump,54.8
February-19,Trump,48.5
February-19,Trump,46
February-19,Trump,45
February-19,Trump,46
February-19,Trump,45
February-19,Trump,45
February-19,Trump,44
February-19,Trump,46
February-19,Trump,45
February-19,Trump,46
February-19,Trump,45
February-19,Trump,43
February-19,Trump,44.5
February-19,Trump,40.8
February-19,Trump,42.4
February-19,Trump,42.1
February-19,Trump,42
January-19,Trump,40
January-19,Trump,40.3
January-19,Trump,42.4
January-19,Trump,41.2
January-19,Trump,42.5
January-19,Trump,41
January-19,Trump,42
January-19,Trump,42
January-19,Trump,41
January-19,Trump,41
January-19,Trump,44
January-19,Trump,41
January-19,Trump,41
January-19,Trump,42
January-19,Trump,41.4
January-19,Trump,40.8
January-19,Trump,40.9
January-19,Trump,43
January-19,Trump,52
January-19,Trump,44
January-19,Trump,46
January-19,Trump,45
January-19,Trump,46
January-19,Trump,45
January-19,Trump,46
December-18,Trump,36
December-18,Trump,37
December-18,Trump,37
November-18,Trump,42
November-18,Trump,44
November-18,Trump,46
November-18,Trump,49
November-18,Trump,43
